agent_id,chain_id,token_id,contract_address,owner_address,name,description,is_verified,x402_supported,total_score,rank,health_score,star_count,total_feedbacks,average_score,supported_protocols,owner_ens,is_testnet,created_at
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105968,56,105968,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,moremore.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T18:03:39Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105967,56,105967,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,hooper.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T18:03:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105965,56,105965,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,nimra.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T18:02:49Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105963,56,105963,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,13259.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T18:02:27Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105962,56,105962,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,soykat.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T18:01:44Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105961,56,105961,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,pikowar.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T18:01:18Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105956,56,105956,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,khodox.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T18:00:30Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105955,56,105955,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,garyboy25.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T18:00:28Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105952,56,105952,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,percival.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:59:22Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105951,56,105951,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,flacc.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:59:00Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105950,56,105950,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,orland.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:58:43Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105948,56,105948,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,novian.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:58:12Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105947,56,105947,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,theju.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:58:08Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105946,56,105946,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,merrik.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:57:52Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105945,56,105945,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,arsteld.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:57:33Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105944,56,105944,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,lorcan.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:57:22Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105942,56,105942,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,ttocz.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:56:04Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105939,56,105939,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,736727.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:54:38Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105937,56,105937,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,money2026.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:54:30Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105935,56,105935,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,siganteng.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:54:00Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105934,56,105934,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,zbegundal.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:53:16Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105932,56,105932,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,charlieflair.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:53:08Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105931,56,105931,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,my-kingsman.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:52:57Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105930,56,105930,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,youngnfolk.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:52:07Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105929,56,105929,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,fajri.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:52:04Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105927,56,105927,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,dasdqwe3.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:51:48Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105926,56,105926,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,weqeans.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:51:47Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105925,56,105925,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,damqmqa.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:51:46Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105924,56,105924,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,qnnffxaq.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:51:46Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105923,56,105923,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,butter.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:51:45Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105922,56,105922,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,arshaka.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:51:42Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105919,56,105919,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,mytyxxx.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:51:22Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105917,56,105917,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,afaaq.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:50:14Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105915,56,105915,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,dingzhen.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:49:57Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105914,56,105914,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,haroonhhh.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:49:39Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105913,56,105913,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,seanuuu.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:49:38Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105912,56,105912,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,ryrfu8.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:49:30Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105911,56,105911,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,nanzm.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:49:18Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105910,56,105910,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,fadzz.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:47:59Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105909,56,105909,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,tori2228.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:47:38Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105907,56,105907,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,hacky.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:47:21Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105906,56,105906,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,olena1.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:47:03Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105904,56,105904,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,shakip129011.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:45:23Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105903,56,105903,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,maikwano1.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:45:19Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105902,56,105902,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,lordgoldstack.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:45:18Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105901,56,105901,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,7dogs.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:45:16Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105899,56,105899,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,ehiz19.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:45:08Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105897,56,105897,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,pkv7079.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:45:04Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105898,56,105898,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,rajafect7007.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:45:04Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105896,56,105896,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,aceshot.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:44:59Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105895,56,105895,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,luba1.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:44:51Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105893,56,105893,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,arelio.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:44:44Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105892,56,105892,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,dalmi3105.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:44:25Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105891,56,105891,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,pawna.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:44:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105890,56,105890,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,jessee.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:43:53Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105889,56,105889,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,kaelix.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:43:29Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105887,56,105887,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,emeric.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:42:49Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105885,56,105885,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,darian.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:42:31Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105884,56,105884,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,waseem8688.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:42:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105883,56,105883,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,cassian.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:42:07Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105882,56,105882,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,pravind.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:42:00Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105878,56,105878,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,9990888.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:41:27Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105877,56,105877,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,alaric.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:41:26Z
8453:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:53326,8453,53326,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xcb63f0e039e5a8fdf8c6648463880159099b1c60,Druck Macro Agent,"Stanley Druckenmiller-style macro trading agent. Operates across 98 perpetual futures markets (crypto, equities, commodities, FX, indices) on Hyperliquid. Three-lens framework: liquidity, valuation, technicals. 18-month forward view. Fresh-mind protocol every session. Concentrated, conviction-sized ",False,True,12.02,,30.0,0,0,0.0,Web,,False,2026-05-23T17:41:15Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105876,56,105876,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,blues.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:40:50Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105873,56,105873,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,human.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:40:04Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105871,56,105871,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,sundonkya.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:39:23Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105867,56,105867,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,alfariey.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:38:03Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105866,56,105866,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,drophopium.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:37:50Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105863,56,105863,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,haad1.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:37:06Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105862,56,105862,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,nishimaru.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:36:45Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105858,56,105858,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,rakib75.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:35:53Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105855,56,105855,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,slavevgen88.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:35:28Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105854,56,105854,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,kaabirmansoor10.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:35:07Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105853,56,105853,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,babu2228.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:34:50Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105850,56,105850,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,freeza.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:34:20Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105849,56,105849,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,shohag69g.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:34:05Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105847,56,105847,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,scott.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:33:30Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105844,56,105844,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,safyanningi.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:32:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105843,56,105843,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,lanrray997.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:31:32Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105842,56,105842,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,cecezu.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:31:30Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105840,56,105840,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,murakabi.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:31:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105838,56,105838,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,jamann.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:30:44Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105836,56,105836,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,hajienji.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:30:33Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105829,56,105829,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,xuyaqi0312.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:28:38Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:105828,56,105828,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,arsenkoo.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T17:28:31Z
